video_id,subset,action_label,gloss,feature_path
7743737332850424-WAIT,test,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/7743737332850424-WAIT.npy
5419469718181713-WAIT,test,13,WAIT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5419469718181713-WAIT.npy
0736334414323001-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/0736334414323001-WANT.npy
006759596328494544-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/006759596328494544-WANT.npy
5893101049934577-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/5893101049934577-WANT.npy
8459253067700705-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8459253067700705-WANT.npy
3243330513888747-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3243330513888747-WANT.npy
41884104518222887-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/41884104518222887-WANT.npy
3330583417668693-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3330583417668693-WANT.npy
4764899254063222-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4764899254063222-WANT.npy
7018981359142265-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7018981359142265-WANT.npy
530531684380597-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/530531684380597-WANT.npy
02600379174001821-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/02600379174001821-WANT.npy
3806176742244156-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3806176742244156-WANT.npy
49163773457742876-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/49163773457742876-WANT.npy
7361516326952664-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7361516326952664-WANT.npy
10421760727572105-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/10421760727572105-WANT.npy
6285630118257322-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6285630118257322-WANT.npy
9310781022563859-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9310781022563859-WANT.npy
2155045647013336-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2155045647013336-WANT.npy
823110623400116-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/823110623400116-WANT.npy
4912279937692121-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4912279937692121-WANT.npy
1549671141661335-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1549671141661335-WANT.npy
35453002868935335-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/35453002868935335-WANT.npy
7340640373745668-WANT,train,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7340640373745668-WANT.npy
28865913696775825-WANT,val,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/28865913696775825-WANT.npy
7315299526625414-WANT,val,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/7315299526625414-WANT.npy
4112986912815155-WANT,val,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/4112986912815155-WANT.npy
0379196499588077-WANT,test,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/0379196499588077-WANT.npy
5676022999784702-WANT,test,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5676022999784702-WANT.npy
5935927846691731-WANT,test,14,WANT,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/5935927846691731-WANT.npy
35097013272968836-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/35097013272968836-WRITE.npy
9959384247496594-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9959384247496594-WRITE.npy
9207650208931104-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9207650208931104-WRITE.npy
0999990986760626-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/0999990986760626-WRITE.npy
582860551991583-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/582860551991583-WRITE.npy
8940834130363486-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8940834130363486-WRITE.npy
7389026313346527-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7389026313346527-WRITE.npy
4950540994948227-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4950540994948227-WRITE.npy
19978233231036002-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/19978233231036002-WRITE.npy
618543700116903-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/618543700116903-WRITE.npy
6080391494064927-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/6080391494064927-WRITE.npy
16452616343668436-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/16452616343668436-WRITE.npy
3482678416066407-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/3482678416066407-WRITE.npy
2570647676865354-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/2570647676865354-WRITE.npy
28644332710493026-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/28644332710493026-WRITE.npy
0940927928215547-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/0940927928215547-WRITE.npy
7241712002802467-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7241712002802467-WRITE.npy
39100553497986446-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/39100553497986446-WRITE.npy
8695896404892567-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/8695896404892567-WRITE.npy
9173898440387622-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/9173898440387622-WRITE.npy
17177027793632993-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/17177027793632993-WRITE.npy
7326855771738956-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/7326855771738956-WRITE.npy
4390289106690757-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/4390289106690757-WRITE.npy
1508156580679143-WRITE,train,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/train/1508156580679143-WRITE.npy
038974698230258786-WRITE,val,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/038974698230258786-WRITE.npy
8903054743444117-WRITE,val,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/8903054743444117-WRITE.npy
49076375253453164-WRITE,val,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/val/49076375253453164-WRITE.npy
32579010273379394-WRITE,test,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/32579010273379394-WRITE.npy
8379501891533077-WRITE,test,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/8379501891533077-WRITE.npy
41981255125221795-WRITE,test,15,WRITE,/content/drive/MyDrive/Kophos_Features_MVP_15/features_mp/test/41981255125221795-WRITE.npy
